Y,M,D,H,G(i),H_sun,T2m,WS10m,Int,,Electric Power (kW)
2020,1,19,13,533.89,10.94,6.82,9.45,0,,1.911261227
2020,1,19,14,182.56,6.87,6.69,8.55,0,,1.447713731
2020,1,19,15,0,0,6.46,8.07,0,,0.981274233
2020,1,19,16,0,0,6.19,7.1,0,,0.595172908
2020,1,19,17,0,0,6.01,6.48,0,,0.323028597
2020,1,19,18,0,0,6.03,6.55,0,,0.156885875
2020,1,19,19,0,0,6.21,6.48,0,,0.156885875
2020,1,19,20,0,0,6.4,6.55,0,,0.156885875
2020,1,19,21,0,0,6.46,6.9,0,,0.156885875
2020,1,19,22,0,0,6.46,6.48,0,,0.156885875
2020,1,19,23,0,0,6.4,6.14,0,,0.156885875
2020,1,20,0,0,0,6.28,6.41,0,,0.156885875
2020,1,20,1,0,0,6.27,6.62,0,,0.156885875
2020,1,20,2,0,0,6.28,6.69,0,,0.156885875
2020,1,20,3,0,0,6.37,6.9,0,,0.156885875
2020,1,20,4,0,0,6.44,7.59,0,,0.156885875
2020,1,20,5,0,0,6.59,7.86,0,,0.323028597
2020,1,20,6,0,0,6.75,8,0,,0.595172908
2020,1,20,7,0,0,6.62,7.52,0,,0.981274233
2020,1,20,8,0,0,6.71,7.86,0,,1.447713731
2020,1,20,9,64.22,7.68,6.81,7.86,0,,1.911261227
2020,1,20,10,318.15,11.54,6.89,7.86,0,,2.257888352
2020,1,20,11,51.37,13.48,7,7.66,0,,2.386876422
2020,1,20,12,33.65,13.36,7.09,8.21,0,,2.257888352
2020,1,20,13,26.57,11.16,7.01,7.59,0,,1.911261227
2020,1,20,14,10.63,7.09,7,7.72,0,,1.447713731
2020,1,20,15,0,0,6.95,7.38,0,,0.981274233
2020,1,20,16,0,0,6.89,6.97,0,,0.595172908
2020,1,20,17,0,0,6.89,6.69,0,,0.323028597
2020,1,20,18,0,0,6.81,6.83,0,,0.156885875
2020,1,20,19,0,0,6.91,7.45,0,,0.156885875
2020,1,20,20,0,0,6.85,7.45,0,,0.156885875
2020,1,20,21,0,0,6.73,7.79,0,,0.156885875
2020,1,20,22,0,0,6.67,8.28,0,,0.156885875
2020,1,20,23,0,0,6.69,8.69,0,,0.156885875
2020,1,21,0,0,0,6.75,8.97,0,,0.156885875
2020,1,21,1,0,0,6.83,9.31,0,,0.156885875
2020,1,21,2,0,0,6.89,9.45,0,,0.156885875
2020,1,21,3,0,0,6.94,9.38,0,,0.156885875
2020,1,21,4,0,0,6.96,9.17,0,,0.156885875
2020,1,21,5,0,0,6.98,8.9,0,,0.323028597
2020,1,21,6,0,0,6.96,8.76,0,,0.595172908
2020,1,21,7,0,0,6.82,9.17,0,,0.981274233
2020,1,21,8,0,0,6.8,8.83,0,,1.447713731
2020,1,21,9,16.83,7.87,6.86,8.34,0,,1.911261227
2020,1,21,10,169.72,11.74,6.98,8,0,,2.257888352
2020,1,21,11,118.57,13.7,7.18,8.14,0,,2.386876422
2020,1,21,12,58.45,13.58,7.27,7.86,0,,2.257888352
2020,1,21,13,39.85,11.39,7.3,7.72,0,,1.911261227
2020,1,21,14,11.51,7.32,7.28,7.66,0,,1.447713731
2020,1,21,15,0,0,7.26,7.72,0,,0.981274233
2020,1,21,16,0,0,7.03,7.1,0,,0.595172908
2020,1,21,17,0,0,6.72,6.83,0,,0.323028597
2020,1,21,18,0,0,6.53,6.69,0,,0.156885875
2020,1,21,19,0,0,6.43,6.55,0,,0.156885875
2020,1,21,20,0,0,6.38,6.97,0,,0.156885875
2020,1,21,21,0,0,6.37,7.38,0,,0.156885875
2020,1,21,22,0,0,6.32,7.86,0,,0.156885875
2020,1,21,23,0,0,6.32,8.48,0,,0.156885875
2020,1,22,0,0,0,6.41,8.83,0,,0.156885875
2020,1,22,1,0,0,6.5,9.03,0,,0.156885875
2020,1,22,2,0,0,6.36,8.83,0,,0.156885875
2020,1,22,3,0,0,6.17,9.03,0,,0.156885875
2020,1,22,4,0,0,6.1,9.38,0,,0.156885875
2020,1,22,5,0,0,6.2,9.72,0,,0.323028597
2020,1,22,6,0,0,6.18,9.86,0,,0.595172908
2020,1,22,7,0,0,6.32,9.52,0,,0.981274233
2020,1,22,8,5.31,2.56,6.27,9.38,0,,1.447713731
2020,1,22,9,293.03,8.06,6.42,9.24,0,,1.911261227
2020,1,22,10,520.09,11.94,6.69,8.9,0,,2.257888352
2020,1,22,11,311.56,13.92,6.89,8.28,0,,2.386876422
2020,1,22,12,420.2,13.81,6.98,8.41,0,,2.257888352
2020,1,22,13,399.39,11.63,6.99,7.93,0,,1.911261227
2020,1,22,14,227.9,7.56,6.85,7.59,0,,1.447713731
2020,1,22,15,0,0,6.55,6.76,0,,0.981274233
2020,1,22,16,0,0,6.1,5.93,0,,0.595172908
2020,1,22,17,0,0,5.83,5.45,0,,0.323028597
2020,1,22,18,0,0,5.65,5.1,0,,0.156885875
2020,1,22,19,0,0,5.4,4.48,0,,0.156885875
2020,1,22,20,0,0,5.34,4.41,0,,0.156885875
2020,1,22,21,0,0,5.42,4.34,0,,0.156885875
2020,1,22,22,0,0,5.52,4.69,0,,0.156885875
2020,1,22,23,0,0,5.57,5.24,0,,0.156885875
2020,1,23,0,0,0,5.64,5.38,0,,0.156885875
2020,1,23,1,0,0,5.63,5.45,0,,0.156885875
2020,1,23,2,0,0,5.86,5.79,0,,0.156885875
2020,1,23,3,0,0,6.12,6.21,0,,0.156885875
2020,1,23,4,0,0,6.34,6.48,0,,0.156885875
2020,1,23,5,0,0,6.61,6.69,0,,0.323028597
2020,1,23,6,0,0,6.67,6.48,0,,0.595172908
2020,1,23,7,0,0,6.34,6.07,0,,0.981274233
2020,1,23,8,2.66,2.74,6.32,5.86,0,,1.447713731
2020,1,23,9,25.68,8.25,6.39,5.72,0,,1.911261227
2020,1,23,10,62.93,12.16,6.55,6.07,0,,2.257888352
2020,1,23,11,52.25,14.15,6.66,6.62,0,,2.386876422
2020,1,23,12,89.72,14.05,6.69,6.97,0,,2.257888352
2020,1,23,13,48.71,11.87,6.75,7.1,0,,1.911261227
2020,1,23,14,13.28,7.8,6.78,7.31,0,,1.447713731
2020,1,23,15,0,0,6.74,7.45,0,,0.981274233
2020,1,23,16,0,0,6.53,7.45,0,,0.595172908
2020,1,23,17,0,0,6.42,7.66,0,,0.323028597
2020,1,23,18,0,0,6.36,7.66,0,,0.156885875
2020,1,23,19,0,0,6.35,7.38,0,,0.156885875
2020,1,23,20,0,0,6.33,7.24,0,,0.156885875
2020,1,23,21,0,0,6.36,7.31,0,,0.156885875
2020,1,23,22,0,0,6.39,7.38,0,,0.156885875
2020,1,23,23,0,0,6.39,7.17,0,,0.156885875
2020,1,24,0,0,0,6.38,6.97,0,,0.156885875
2020,1,24,1,0,0,6.28,6.97,0,,0.156885875
2020,1,24,2,0,0,6.22,7.17,0,,0.156885875
2020,1,24,3,0,0,6.24,7.45,0,,0.156885875
2020,1,24,4,0,0,6.32,7.66,0,,0.156885875
2020,1,24,5,0,0,6.4,7.72,0,,0.323028597
2020,1,24,6,0,0,6.4,7.86,0,,0.595172908
2020,1,24,7,0,0,6.55,7.38,0,,0.981274233
2020,1,24,8,1.77,2.93,6.63,7.24,0,,1.447713731
2020,1,24,9,8.86,8.46,6.74,7.45,0,,1.911261227
2020,1,24,10,15.94,12.38,6.84,7.72,0,,2.257888352
2020,1,24,11,31,14.38,6.89,8.14,0,,2.386876422
2020,1,24,12,33.65,14.29,6.93,7.93,0,,2.257888352
2020,1,24,13,33.65,12.11,6.97,7.45,0,,1.911261227
2020,1,24,14,21.25,8.04,7.01,6.9,0,,1.447713731
2020,1,24,15,0,0,6.92,5.72,0,,0.981274233
2020,1,24,16,0,0,6.82,5.03,0,,0.595172908
2020,1,24,17,0,0,6.73,4.28,0,,0.323028597
2020,1,24,18,0,0,6.72,3.93,0,,0.156885875
2020,1,24,19,0,0,6.53,4.62,0,,0.156885875
2020,1,24,20,0,0,6.5,4.62,0,,0.156885875
2020,1,24,21,0,0,6.43,4.69,0,,0.156885875
2020,1,24,22,0,0,6.36,4.9,0,,0.156885875
2020,1,24,23,0,0,6.29,5.17,0,,0.156885875
2020,1,25,0,0,0,6.3,5.38,0,,0.156885875
2020,1,25,1,0,0,6.21,5.31,0,,0.156885875
2020,1,25,2,0,0,6.08,4.83,0,,0.156885875
2020,1,25,3,0,0,6.04,4.41,0,,0.156885875
2020,1,25,4,0,0,5.99,4.21,0,,0.156885875
2020,1,25,5,0,0,6.03,4,0,,0.323028597
2020,1,25,6,0,0,6.12,4.21,0,,0.595172908
2020,1,25,7,0,0,5.99,4.83,0,,0.981274233
2020,1,25,8,1.77,3.12,6.11,4.76,0,,1.447713731
2020,1,25,9,21.25,8.67,6.32,4.62,0,,1.911261227
2020,1,25,10,104.84,12.6,6.51,4.83,0,,2.257888352
2020,1,25,11,35.42,14.62,6.65,5.52,0,,2.386876422
2020,1,25,12,46.05,14.54,6.78,6.14,0,,2.257888352
2020,1,25,13,23.91,12.36,6.84,6.21,0,,1.911261227
2020,1,25,14,24.8,8.29,6.73,6.28,0,,1.447713731
2020,1,25,15,1.77,2.64,6.62,6.28,0,,0.981274233
2020,1,25,16,0,0,6.55,6.21,0,,0.595172908
2020,1,25,17,0,0,6.48,6.21,0,,0.323028597
2020,1,25,18,0,0,6.38,6.62,0,,0.156885875
2020,1,25,19,0,0,6.27,7.45,0,,0.156885875
2020,1,25,20,0,0,6.18,7.52,0,,0.156885875
2020,1,25,21,0,0,6.11,7.79,0,,0.156885875
2020,1,25,22,0,0,6.1,8,0,,0.156885875
2020,1,25,23,0,0,6.02,8,0,,0.156885875
2020,1,26,0,0,0,5.99,7.86,0,,0.156885875
2020,1,26,1,0,0,5.94,7.59,0,,0.156885875
2020,1,26,2,0,0,5.98,7.31,0,,0.156885875
2020,1,26,3,0,0,6.04,7.03,0,,0.156885875
2020,1,26,4,0,0,6.1,6.9,0,,0.156885875
2020,1,26,5,0,0,6.16,6.97,0,,0.323028597
2020,1,26,6,0,0,6.28,7.17,0,,0.595172908
2020,1,26,7,0,0,6.09,7.59,0,,0.981274233
2020,1,26,8,5.31,3.32,5.88,8,0,,1.447713731
2020,1,26,9,31.88,8.88,5.48,8.41,0,,1.911261227
2020,1,26,10,39.85,12.83,5.11,8.83,0,,2.257888352
2020,1,26,11,30.11,14.86,4.91,9.24,0,,2.386876422
2020,1,26,12,26.57,14.79,4.75,9.03,0,,2.257888352
2020,1,26,13,19.48,12.62,4.66,9.1,0,,1.911261227
2020,1,26,14,15.06,8.55,4.63,8.83,0,,1.447713731
2020,1,26,15,1.77,2.89,4.65,8.62,0,,0.981274233
2020,1,26,16,0,0,4.73,8.97,0,,0.595172908
2020,1,26,17,0,0,4.89,9.24,0,,0.323028597
2020,1,26,18,0,0,5.1,8.83,0,,0.156885875
2020,1,26,19,0,0,5.35,8.28,0,,0.156885875
2020,1,26,20,0,0,5.52,8.21,0,,0.156885875
2020,1,26,21,0,0,5.63,8.28,0,,0.156885875
2020,1,26,22,0,0,5.69,8.48,0,,0.156885875
2020,1,26,23,0,0,5.65,8.69,0,,0.156885875
2020,1,27,0,0,0,5.75,8.69,0,,0.156885875
2020,1,27,1,0,0,5.84,8.76,0,,0.156885875
2020,1,27,2,0,0,5.91,9.03,0,,0.156885875
2020,1,27,3,0,0,5.95,9.52,0,,0.156885875
2020,1,27,4,0,0,5.97,9.86,0,,0.156885875
2020,1,27,5,0,0,5.82,9.93,0,,0.323028597
2020,1,27,6,0,0,5.73,10.83,0,,0.595172908
2020,1,27,7,0,0,6.02,9.93,0,,0.981274233
2020,1,27,8,2.66,3.53,6.3,8.41,0,,1.447713731
2020,1,27,9,137.27,9.1,6.55,7.72,0,,1.911261227
2020,1,27,10,275.81,13.07,6.58,6.97,0,,2.257888352
2020,1,27,11,176.37,15.12,6.67,7.17,0,,2.386876422
2020,1,27,12,428.32,15.05,6.72,7.79,0,,2.257888352
2020,1,27,13,229.36,12.88,6.67,8.14,0,,1.911261227
2020,1,27,14,47.68,8.8,6.67,7.86,0,,1.447713731
2020,1,27,15,3.54,3.14,6.63,7.31,0,,0.981274233
2020,1,27,16,0,0,6.52,7.24,0,,0.595172908
2020,1,27,17,0,0,6.32,6.69,0,,0.323028597
2020,1,27,18,0,0,6.11,5.52,0,,0.156885875
2020,1,27,19,0,0,5.87,5.52,0,,0.156885875
2020,1,27,20,0,0,5.75,4.76,0,,0.156885875
2020,1,27,21,0,0,5.24,4.48,0,,0.156885875
2020,1,27,22,0,0,5.01,4.83,0,,0.156885875
2020,1,27,23,0,0,4.89,5.03,0,,0.156885875
2020,1,28,0,0,0,4.78,4.83,0,,0.156885875
2020,1,28,1,0,0,4.55,4.9,0,,0.156885875
2020,1,28,2,0,0,4.48,5.03,0,,0.156885875
2020,1,28,3,0,0,4.46,5.24,0,,0.156885875
2020,1,28,4,0,0,4.48,5.38,0,,0.156885875
2020,1,28,5,0,0,4.44,5.52,0,,0.323028597
2020,1,28,6,0,0,4.49,5.17,0,,0.595172908
2020,1,28,7,0,0,4.74,7.38,0,,0.981274233
2020,1,28,8,4.43,3.74,4.73,7.66,0,,1.447713731
2020,1,28,9,20.37,9.33,5.06,8,0,,1.911261227
2020,1,28,10,77.44,13.32,5.25,8.83,0,,2.257888352
2020,1,28,11,18.6,15.37,5.34,9.52,0,,2.386876422
2020,1,28,12,36.31,15.31,5.47,9.17,0,,2.257888352
2020,1,28,13,198.03,13.15,5.65,8.83,0,,1.911261227
2020,1,28,14,28.34,9.07,5.7,8.28,0,,1.447713731
2020,1,28,15,5.31,3.4,5.57,8.07,0,,0.981274233
2020,1,28,16,0,0,5.5,7.45,0,,0.595172908
2020,1,28,17,0,0,5.55,7.03,0,,0.323028597
2020,1,28,18,0,0,5.68,6.9,0,,0.156885875
2020,1,28,19,0,0,5.71,7.79,0,,0.156885875
2020,1,28,20,0,0,5.61,8,0,,0.156885875
2020,1,28,21,0,0,5.43,8.76,0,,0.156885875
2020,1,28,22,0,0,5.44,9.31,0,,0.156885875
2020,1,28,23,0,0,5.4,9.59,0,,0.156885875
2020,1,29,0,0,0,5.32,9.86,0,,0.156885875
2020,1,29,1,0,0,5.22,9.72,0,,0.156885875
2020,1,29,2,0,0,5.04,9.38,0,,0.156885875
2020,1,29,3,0,0,4.92,9.03,0,,0.156885875
2020,1,29,4,0,0,4.93,8.69,0,,0.156885875
2020,1,29,5,0,0,5.05,7.52,0,,0.323028597
2020,1,29,6,0,0,5.33,7.1,0,,0.595172908
2020,1,29,7,0,0,5.56,6.48,0,,0.981274233
2020,1,29,8,183.52,3.96,5.44,6.48,0,,1.447713731
2020,1,29,9,300.62,9.57,5.61,6.97,0,,1.911261227
2020,1,29,10,603.31,13.57,5.99,7.1,0,,2.257888352
2020,1,29,11,171.78,15.63,6.22,6.97,0,,2.386876422
2020,1,29,12,736.63,15.58,6.44,7.31,0,,2.257888352
2020,1,29,13,627.99,13.42,6.5,7.79,0,,1.911261227
2020,1,29,14,449.47,9.33,6.53,8.41,0,,1.447713731
2020,1,29,15,7.08,3.66,6.38,8.9,0,,0.981274233
2020,1,29,16,0,0,6.13,8.83,0,,0.595172908
2020,1,29,17,0,0,6.07,8.97,0,,0.323028597
2020,1,29,18,0,0,6.09,9.24,0,,0.156885875
2020,1,29,19,0,0,6.17,9.1,0,,0.156885875
2020,1,29,20,0,0,6.18,8.97,0,,0.156885875
2020,1,29,21,0,0,6.18,8.28,0,,0.156885875
2020,1,29,22,0,0,6.11,8.83,0,,0.156885875
2020,1,29,23,0,0,5.92,9.52,0,,0.156885875
2020,1,30,0,0,0,5.18,10.07,0,,0.156885875
2020,1,30,1,0,0,5.47,10.48,0,,0.156885875
2020,1,30,2,0,0,6.66,10.62,0,,0.156885875
2020,1,30,3,0,0,7.1,11.38,0,,0.156885875
2020,1,30,4,0,0,7.07,10.9,0,,0.156885875
2020,1,30,5,0,0,7.12,9.66,0,,0.323028597
2020,1,30,6,0,0,7,8.21,0,,0.595172908
2020,1,30,7,0,0,6.91,6.62,0,,0.981274233
2020,1,30,8,25.58,4.18,6.84,6.97,0,,1.447713731
2020,1,30,9,79.51,9.81,6.96,7.03,0,,1.911261227
2020,1,30,10,53.14,13.82,7.1,6.83,0,,2.257888352
2020,1,30,11,195.42,15.9,7.21,6,0,,2.386876422
2020,1,30,12,77.22,15.86,7.28,6.55,0,,2.257888352
2020,1,30,13,55.79,13.69,7.38,7.52,0,,1.911261227
2020,1,30,14,29.23,9.6,7.25,8.62,0,,1.447713731
2020,1,30,15,7.08,3.92,6.98,8.55,0,,0.981274233
2020,1,30,16,0,0,6.69,8.55,0,,0.595172908
2020,1,30,17,0,0,6.55,8.62,0,,0.323028597
2020,1,30,18,0,0,6.65,8.9,0,,0.156885875
2020,1,30,19,0,0,6.51,11.03,0,,0.156885875
2020,1,30,20,0,0,6.79,13.45,0,,0.156885875
2020,1,30,21,0,0,7.2,13.79,0,,0.156885875
2020,1,30,22,0,0,7.69,13.31,0,,0.156885875
2020,1,30,23,0,0,8.04,12.34,0,,0.156885875
2020,1,31,0,0,0,8.25,11.17,0,,0.156885875
2020,1,31,1,0,0,8.19,10.9,0,,0.156885875
2020,1,31,2,0,0,8.19,10.83,0,,0.156885875
2020,1,31,3,0,0,8.26,11.24,0,,0.156885875
2020,1,31,4,0,0,8.17,11.17,0,,0.156885875
2020,1,31,5,0,0,7.96,10.69,0,,0.323028597
2020,1,31,6,0,0,7.76,10.28,0,,0.595172908
2020,1,31,7,0,0,7.51,9.38,0,,0.981274233
2020,1,31,8,15.06,4.41,7.3,8,0,,1.447713731
2020,1,31,9,191.73,10.05,7.24,7.38,0,,1.911261227
2020,1,31,10,45.17,14.08,7.36,7.52,0,,2.257888352
2020,1,31,11,30.11,16.18,7.36,7.86,0,,2.386876422
2020,1,31,12,58.45,16.14,7.27,7.79,0,,2.257888352
2020,1,31,13,33.65,13.97,7.03,7.31,0,,1.911261227
2020,1,31,14,37.2,9.88,6.93,7.24,0,,1.447713731
2020,1,31,15,5.31,4.19,6.96,7.31,0,,0.981274233
2020,1,31,16,0,0,7.21,7.59,0,,0.595172908
2020,1,31,17,0,0,7.61,7.86,0,,0.323028597
2020,1,31,18,0,0,7.86,8.34,0,,0.156885875
2020,1,31,19,0,0,7.85,8.28,0,,0.156885875
2020,1,31,20,0,0,7.88,8.9,0,,0.156885875
2020,1,31,21,0,0,7.97,9.86,0,,0.156885875
2020,1,31,22,0,0,8.01,9.86,0,,0.156885875
2020,1,31,23,0,0,8.06,9.79,0,,0.156885875
2020,2,1,0,0,0,8.07,9.72,0,,0.147080508
2020,2,1,1,0,0,8.02,9.86,0,,0.147080508
2020,2,1,2,0,0,8,9.86,0,,0.147080508
2020,2,1,3,0,0,8.01,9.93,0,,0.147080508
2020,2,1,4,0,0,7.98,9.72,0,,0.147080508
2020,2,1,5,0,0,7.95,9.66,0,,0.302839309
2020,2,1,6,0,0,7.9,10.21,0,,0.557974601
2020,2,1,7,0,0,8.15,10.41,0,,0.919944593
2020,2,1,8,68.03,4.65,8.19,10.62,0,,1.357231623
2020,2,1,9,24.8,10.3,8.31,10.55,0,,1.791807401
2020,2,1,10,37.2,14.35,8.4,10.48,0,,2.11677033
2020,2,1,11,452.23,16.45,8.44,10.34,0,,2.237696646
2020,2,1,12,222.64,16.42,8.41,10.97,0,,2.11677033
2020,2,1,13,148.87,14.25,8.3,10.62,0,,1.791807401
2020,2,1,14,20.37,10.16,8.12,10.83,0,,1.357231623
2020,2,1,15,3.54,4.46,7.83,10.69,0,,0.919944593
2020,2,1,16,0,0,7.67,10.83,0,,0.557974601
2020,2,1,17,0,0,7.56,11.38,0,,0.302839309
2020,2,1,18,0,0,7.62,11.93,0,,0.147080508
2020,2,1,19,0,0,7.43,12.69,0,,0.147080508
2020,2,1,20,0,0,7.58,13.1,0,,0.147080508
2020,2,1,21,0,0,7.6,12.76,0,,0.147080508
2020,2,1,22,0,0,7.16,13.03,0,,0.147080508
2020,2,1,23,0,0,6.47,12.41,0,,0.147080508
2020,2,2,0,0,0,6.1,12.48,0,,0.147080508
2020,2,2,1,0,0,5.94,12.28,0,,0.147080508
2020,2,2,2,0,0,5.9,11.72,0,,0.147080508
2020,2,2,3,0,0,5.9,11.1,0,,0.147080508
2020,2,2,4,0,0,5.89,10.34,0,,0.147080508
2020,2,2,5,0,0,5.86,9.66,0,,0.302839309
2020,2,2,6,0,0,5.55,9.45,0,,0.557974601
2020,2,2,7,0,0,5.65,8.83,0,,0.919944593
2020,2,2,8,235.27,4.89,5.53,8.14,0,,1.357231623
2020,2,2,9,498.55,10.56,5.61,7.31,0,,1.791807401
2020,2,2,10,659.98,14.62,5.8,6.9,0,,2.11677033
2020,2,2,11,549.2,16.74,5.89,6.55,0,,2.237696646
2020,2,2,12,324.3,16.71,5.94,6.55,0,,2.11677033
2020,2,2,13,169.68,14.54,5.9,6.21,0,,1.791807401
2020,2,2,14,209.16,10.44,5.76,5.66,0,,1.357231623
2020,2,2,15,24.49,4.73,5.64,5.38,0,,0.919944593
2020,2,2,16,0,0,5.3,5.38,0,,0.557974601
2020,2,2,17,0,0,5.1,5.17,0,,0.302839309
2020,2,2,18,0,0,4.97,4.76,0,,0.147080508
2020,2,2,19,0,0,4.77,3.1,0,,0.147080508
2020,2,2,20,0,0,4.5,3.24,0,,0.147080508
2020,2,2,21,0,0,4.51,3.52,0,,0.147080508
2020,2,2,22,0,0,4.59,3.72,0,,0.147080508
2020,2,2,23,0,0,4.72,3.79,0,,0.147080508
2020,2,3,0,0,0,4.79,3.86,0,,0.147080508
2020,2,3,1,0,0,4.88,3.52,0,,0.147080508
2020,2,3,2,0,0,4.94,2.97,0,,0.147080508
2020,2,3,3,0,0,4.89,2.9,0,,0.147080508
2020,2,3,4,0,0,4.74,3.52,0,,0.147080508
2020,2,3,5,0,0,4.29,4.21,0,,0.302839309
2020,2,3,6,0,0,3.95,4.9,0,,0.557974601
2020,2,3,7,0,0,4.62,4.83,0,,0.919944593
2020,2,3,8,44.95,5.14,4.83,4.21,0,,1.357231623
2020,2,3,9,157.71,10.82,5.53,3.45,0,,1.791807401
2020,2,3,10,121.48,14.9,6.25,3.59,0,,2.11677033
2020,2,3,11,138.54,17.03,6.79,4.62,0,,2.237696646
2020,2,3,12,53.14,17,6.98,5.79,0,,2.11677033
2020,2,3,13,125.22,14.84,7.13,7.86,0,,1.791807401
2020,2,3,14,291.97,10.72,7.35,9.86,0,,1.357231623
2020,2,3,15,208.23,5.01,7.12,10.07,0,,0.919944593
2020,2,3,16,0,0,6.42,10.14,0,,0.557974601
2020,2,3,17,0,0,6.07,10.69,0,,0.302839309
2020,2,3,18,0,0,5.86,10.83,0,,0.147080508
2020,2,3,19,0,0,5.96,10.48,0,,0.147080508
2020,2,3,20,0,0,5.71,10.21,0,,0.147080508
2020,2,3,21,0,0,5.67,9.66,0,,0.147080508
2020,2,3,22,0,0,5.56,8.97,0,,0.147080508
2020,2,3,23,0,0,5.47,8.76,0,,0.147080508
2020,2,4,0,0,0,5.37,8.28,0,,0.147080508
2020,2,4,1,0,0,5.05,7.59,0,,0.147080508
2020,2,4,2,0,0,4.77,7.66,0,,0.147080508
2020,2,4,3,0,0,4.14,8.07,0,,0.147080508
2020,2,4,4,0,0,3.91,7.86,0,,0.147080508
2020,2,4,5,0,0,3.86,7.59,0,,0.302839309
2020,2,4,6,0,0,4.01,7.17,0,,0.557974601
2020,2,4,7,0,0,4.06,6.07,0,,0.919944593
2020,2,4,8,268.76,5.39,4.27,6.07,0,,1.357231623
2020,2,4,9,455.66,11.09,4.69,6.07,0,,1.791807401
2020,2,4,10,251.98,15.18,4.96,6.21,0,,2.11677033
2020,2,4,11,740.3,17.32,5.31,7.1,0,,2.237696646
2020,2,4,12,471.33,17.3,5.29,7.17,0,,2.11677033
2020,2,4,13,712.38,15.13,5.31,7.66,0,,1.791807401
2020,2,4,14,499.28,11.01,5.36,8.28,0,,1.357231623
2020,2,4,15,67.16,5.29,5.48,8.76,0,,0.919944593
2020,2,4,16,0,0,5.42,7.79,0,,0.557974601
2020,2,4,17,0,0,5.07,7.1,0,,0.302839309
2020,2,4,18,0,0,4.41,6.34,0,,0.147080508
2020,2,4,19,0,0,3.79,6.28,0,,0.147080508
2020,2,4,20,0,0,3.54,6.34,0,,0.147080508
2020,2,4,21,0,0,3.42,6,0,,0.147080508
2020,2,4,22,0,0,3.25,5.1,0,,0.147080508
2020,2,4,23,0,0,3.02,4.14,0,,0.147080508
2020,2,5,0,0,0,2.91,3.59,0,,0.147080508
2020,2,5,1,0,0,2.97,3.66,0,,0.147080508
2020,2,5,2,0,0,3.23,4.07,0,,0.147080508
2020,2,5,3,0,0,3.56,4.83,0,,0.147080508
2020,2,5,4,0,0,3.85,5.45,0,,0.147080508
2020,2,5,5,0,0,4.13,5.79,0,,0.302839309
2020,2,5,6,0,0,4.41,5.72,0,,0.557974601
2020,2,5,7,0,0,4.44,5.52,0,,0.919944593
2020,2,5,8,214.13,5.65,4.91,6.21,0,,1.357231623
2020,2,5,9,536.09,11.37,5.57,6.41,0,,1.791807401
2020,2,5,10,619.01,15.47,6.05,6.62,0,,2.11677033
2020,2,5,11,732.02,17.62,6.39,6.83,0,,2.237696646
2020,2,5,12,200.54,17.61,6.57,7.38,0,,2.11677033
2020,2,5,13,87.9,15.43,6.64,8.34,0,,1.791807401
2020,2,5,14,90.3,11.31,6.61,9.31,0,,1.357231623
2020,2,5,15,39.73,5.57,6.47,9.38,0,,0.919944593
2020,2,5,16,0,0,6.4,9.03,0,,0.557974601
2020,2,5,17,0,0,6.38,8.69,0,,0.302839309
2020,2,5,18,0,0,6.3,9.17,0,,0.147080508
2020,2,5,19,0,0,6.3,9.38,0,,0.147080508
2020,2,5,20,0,0,6.26,9.45,0,,0.147080508
2020,2,5,21,0,0,6.22,9.38,0,,0.147080508
2020,2,5,22,0,0,6.21,9.45,0,,0.147080508
2020,2,5,23,0,0,6.24,9.31,0,,0.147080508
2020,2,6,0,0,0,6.29,9.1,0,,0.147080508
2020,2,6,1,0,0,6.42,9.03,0,,0.147080508
2020,2,6,2,0,0,6.59,8.97,0,,0.147080508
2020,2,6,3,0,0,6.78,8.97,0,,0.147080508
2020,2,6,4,0,0,6.9,8.9,0,,0.147080508
2020,2,6,5,0,0,6.99,8.76,0,,0.302839309
2020,2,6,6,0,0,7.03,8.69,0,,0.557974601
2020,2,6,7,0,0,6.87,8.41,0,,0.919944593
2020,2,6,8,40.55,5.91,6.84,8,0,,1.357231623
2020,2,6,9,40.74,11.65,6.95,7.86,0,,1.791807401
2020,2,6,10,282.66,15.76,7.07,7.45,0,,2.11677033
2020,2,6,11,80.59,17.92,7.25,8.21,0,,2.237696646
2020,2,6,12,121.02,17.91,7.3,8.48,0,,2.11677033
2020,2,6,13,189.03,15.74,7.25,8.62,0,,1.791807401
2020,2,6,14,66.63,11.6,7.15,8.28,0,,1.357231623
2020,2,6,15,38.48,5.86,6.99,7.72,0,,0.919944593
2020,2,6,16,0,0,6.79,7.45,0,,0.557974601
2020,2,6,17,0,0,6.75,7.31,0,,0.302839309
2020,2,6,18,0,0,6.73,7.1,0,,0.147080508
2020,2,6,19,0,0,6.52,6.62,0,,0.147080508
2020,2,6,20,0,0,6.47,6.34,0,,0.147080508
2020,2,6,21,0,0,6.42,5.86,0,,0.147080508
2020,2,6,22,0,0,6.35,5.31,0,,0.147080508
2020,2,6,23,0,0,6.21,4.83,0,,0.147080508
2020,2,7,0,0,0,6.23,4.55,0,,0.147080508
2020,2,7,1,0,0,6.23,4.28,0,,0.147080508
2020,2,7,2,0,0,6.26,4,0,,0.147080508
2020,2,7,3,0,0,6.27,3.72,0,,0.147080508
2020,2,7,4,0,0,6.2,3.24,0,,0.147080508
